364319.8,364108.33,116.160000000422
364319.93333333335,364108.5966666667,116.16
364320.06666666665,364108.86333333334,116.16
364320.2,364109.13,115.88000000048895
364320.4,364109.33,115.61000000047147
364320.65,364109.48,115.61
364320.9,364109.63,115.61
364321.15,364109.78,115.61
364321.4,364109.93,115.42000000038709
364321.2,364110.13,115.32000000059081
364321.4,364110.33,115.08000000048894
364321.60000000003,364110.53,115.08
364321.80000000005,364110.73,115.08
364322.0,364110.93,115.08
364322.2,364111.13,114.81000000062865
364322.4,364111.33,114.56000000058208
364322.64,364111.49,114.56
364322.88,364111.65,114.56
364323.12,364111.81,114.56
364323.36,364111.97000000003,114.39680000105612
364323.6,364112.13,114.15000000070722
364323.8,364112.33,114.15
364324.0,364112.53,114.15
364324.19999999995,364112.73,114.15
364324.39999999997,364112.93,113.9400000006723
364324.6,364113.13,113.76000000052387
364324.8,364113.33,113.76
364325.0,364113.53,113.76
364325.2,364113.73000000004,113.76
364325.4,364113.93000000005,113.67000000028813
364325.6,364114.13,113.4600000006723
364325.8,364114.33,113.46
364326.0,364114.53,113.46
364326.275,364114.58,113.39625000058753
364326.55,364114.63,113.28999999999999
364326.825,364114.68,113.29
364327.1,364114.73,113.29
364327.375,364114.78,113.17625000050604
364327.65,364114.83,113.16
364327.925,364114.88,113.16
364328.2,364114.93,113.16
364328.4,364115.13,113.03999999981374
364328.6666666667,364115.13,113.03999999989524
364328.93333333335,364115.13,113.03999999989524
364329.2,364115.13,113.03999999989524
364329.4,364114.93,113.03999999986904
364329.64444444445,364114.81888888887,113.04
364329.8888888889,364114.70777777774,113.04000000000002
364330.13333333336,364114.5966666667,113.04
364330.3777777778,364114.48555555556,113.03111111115832
364330.6222222222,364114.37444444443,113.03
364330.86666666664,364114.2633333333,113.03
364331.1111111111,364114.15222222224,113.03
364331.35555555555,364114.0411111111,113.01753086426936
364331.6,364113.93,113.04
364331.8,364113.93,113.04
364332.0,364113.93,113.04
364332.2,364113.93,113.04
364332.4,364114.13,113.08999999927241
364332.67500000005,364114.205,113.09
364332.95,364114.28,113.09
364333.225,364114.355,113.11499999885768
364333.5,364114.43,113.29
364333.775,364114.505,113.29
364334.05,364114.57999999996,113.28999999999999
364334.32499999995,364114.65499999997,113.34624999944666
364334.6,364114.73,113.38
364334.86666666664,364114.86333333334,113.38
364335.13333333336,364114.99666666664,113.3899999998923
364335.4,364115.13,113.42000000000873
364335.55000000005,364115.33,113.42
364335.7,364115.53,113.42
364335.85,364115.73,113.42
364336.0,364115.93,113.42
364336.22222222225,364116.13,113.30777777830392
364336.44444444444,364116.33,113.29
364336.6666666667,364116.52999999997,113.29000000000002
364336.8888888889,364116.73,113.29
364337.1111111111,364116.93,113.29
364337.3333333333,364117.13,113.13333333411137
364337.55555555556,364117.32999999996,113.12
364337.77777777775,364117.52999999997,113.12
364338.0,364117.73,113.12
364338.2,364117.82999999996,113.12
364338.4,364117.93,113.1599999997206
364338.61764705885,364118.13588235294,113.18
364338.8352941177,364118.3417647059,113.18
364339.0529411765,364118.5476470588,113.18
364339.2705882353,364118.75352941174,113.18352941169093
364339.4882352941,364118.9594117647,113.2105882346362
364339.70588235295,364119.16529411764,113.32999999999998
364339.9235294118,364119.3711764706,113.33000000000001
364340.1411764706,364119.57705882355,113.38647058763678
364340.35882352944,364119.78294117644,113.41
364340.5764705883,364119.9888235294,113.41
364340.79411764705,364120.19470588234,113.41
364341.0117647059,364120.4005882353,113.40882352956928
364341.2294117647,364120.60647058825,113.39000000000001
